num_pedido;cpf_cliente;status;valor_total;dt_pedido;canal
59837;632.558.613-14;canc;3260.49;2025-10-02;App 
61872;75040937008;CANCELADO;3.149,11;12/05/2024;SITE
56746;29657387388;Pago;3035.79;2024-02-13;site
53621;97384515157;enviado;2625.69;2025-09-10;site
67557;79594316209;canc;2.453,93;2024-08-15;marketplace
65508;933.356.230-37;PENDENTE;1.317,06;21/09/2025;SITE
61674;34213957993;ENVIADO;2.097,59;2026-06-08;SITE
51459;11467866970;CANCELADO;2.365,14;2026-06-09;SITE
50079;85794941847;PENDENTE;2.132,23;07/02/2025;marketplace
57927;755.682.542-65;enviado;2014.71;08/07/2025;app
57178;616.338.638-83;cancelado;2.063,70;2025-12-15;App 
54487;905.233.475-71;Pago;2920.74;16/04/2026;app
52405;088.640.675-74;ENVIADO;1.038,34;2025-03-07;SITE
62582;27342890405;pago;2603.01;2026-02-01;marketplace
56922;294.321.474-44;Pago;3072.17;23/04/2026;app
63825;34408833100;pg;1619.93;2025-05-17;marketplace
65755;206.194.348-99;enviado;866,49;2024-06-21;App 
58493;609.939.600-49;canc;2151.33;2024-09-01;site
50025;75626368930;Pago;2.146,08;10/02/2024;site
63893;241.568.807-02;PAGO;3.066,49;2026-05-21;SITE
64645;03754821482;enviado;928,47;20/10/2025;App 
58941;981.388.158-50;pago ;61.34;2024-10-08;SITE
61302;90857346903;PAGO;1.506,44;09/01/2025;SITE
59591;159.773.854-98;ENVIADO;620.42;2024-07-31;App 
57843;912.260.001-93;pago;2784.54;2024-07-25;marketplace
61456;67621360607;PAGO;3121.18;05/04/2025;App 
50318;383.430.690-80;canc;1.014,88;18/07/2025;app
68371;80433315610;Pago;3054.55;2026-04-26;marketplace
53094;432.756.041-39;canc;3.205,84;01/12/2025;SITE
56195;965.082.695-50;enviado;3.483,69;2025-06-11;marketplace
54219;01542270995;Pago;3.177,13;2025-01-23;App 
69826;523.029.996-73;enviado;1440.77;13/02/2026;SITE
67768;106.407.078-74;pg;983.74;2024-01-02;App 
61559;454.722.398-00;pendente;1422.32;2024-08-28;SITE
65507;612.126.834-47;canc;1851.05;09/10/2025;App 
69804;17549651302;PAGO;2.134,11;2024-12-02;marketplace
59121;50714158011;pago ;541.47;2025-10-14;App 
56957;01958663980;PENDENTE;1963.22;2025-09-23;site
65460;317.756.900-24;PAGO;1.727,33;16/08/2024;app
66743;568.084.690-09;Pago;1.094,22;2025-09-27;app
56220;074.382.039-80;pendente;2.837,49;2025-08-15;app
59501;49073420393;pendente;863.84;18/01/2024;app
64954;178.462.742-95;enviado;3.031,92;2025-09-19;SITE
52052;565.732.946-53;PAGO;2799.05;2024-01-16;SITE
54681;005.425.188-56;pago;1.948,65;17/10/2025;site
67955;76492738659;pago;1783.58;2025-09-22;marketplace
52037;93183997908;CANCELADO;700.67;17/02/2026;marketplace
59039;28164098990;pendente;1.852,11;09/08/2025;marketplace
61755;04530693554;Pago;3.297,94;20/11/2024;App 
58098;14630700986;ENVIADO;3.279,90;07/10/2024;SITE
52132;93710417651;pendente;1.049,24;2024-04-29;app
58490;22623167591;pendente;1.290,85;2026-05-24;app
55496;86728774700;PENDENTE;833.20;27/08/2025;SITE
67079;38200003991;Pago;2029.77;2024-08-30;marketplace
55975;63978690322;PAGO;1375.34;22/11/2024;SITE
63178;52332829335;pago;333.19;2026-02-12;app
68828;03064421247;pendente;956,68;01/12/2025;SITE
60706;90623154374;ENVIADO;2578.62;2025-05-03;app
51637;76647124322;enviado;434.92;02/03/2024;app
64522;18893063557;pago ;1285.87;13/01/2024;App 
55862;53764451270;pendente;2057.81;08/11/2025;site
57432;406.409.097-79;pago;1071.39;07/03/2024;marketplace
63101;869.460.569-49;PENDENTE;110.40;2025-07-08;App 
69580;650.660.116-76;pg;1114.63;03/08/2025;marketplace
66904;991.365.640-01;enviado;3484.71;2025-09-24;site
56005;84993231202;PAGO;2.609,91;2026-01-25;SITE
65121;619.292.214-44;pago;2805.91;06/03/2025;app
50395;86810253173;enviado;418.00;2025-04-14;site
63923;938.268.313-57;cancelado;691.02;05/07/2025;marketplace
52350;33536853080;CANCELADO;3.102,64;2025-10-08;marketplace
55069;399.451.068-64;pago ;759,02;2024-10-22;marketplace
55128;300.008.863-60;pg;223.07;2025-05-05;app
61946;537.801.891-94;pago;161.31;2026-05-25;App 
57575;57299142619;ENVIADO;3414.52;24/11/2025;marketplace
62515;350.305.872-92;pendente;512,00;17/12/2025;SITE
50026;77485652605;pago;1.844,66;2025-04-05;App 
60264;65935614014;Pago;1942.48;2025-04-02;app
64904;52235906273;pago ;1387.91;22/12/2025;marketplace
65246;45107209041;CANCELADO;2229.74;2025-10-27;SITE
60919;222.874.995-80;canc;1529.95;2024-12-15;app
61250;926.899.473-90;pendente;3.224,24;2024-08-29;site
50071;615.772.355-68;PAGO;50.47;23/03/2026;app
60592;698.300.034-00;ENVIADO;1.075,15;2025-06-01;app
60370;46175518837;ENVIADO;2555.14;2026-05-30;app
51849;396.600.986-26;pago ;2012.59;27/02/2024;App 
52447;65536018108;cancelado;603.62;2024-06-13;marketplace
56030;53765769223;pago ;3.317,35;06/05/2026;app
50529;038.878.151-30;pendente;1654.96;2025-04-16;App 
58438;234.672.994-90;PENDENTE;3117.43;2024-02-28;App 
59803;324.540.536-76;pago;2125.50;2025-04-09;marketplace
61877;18968442436;pago ;398.30;20/02/2025;app
67174;29870109314;enviado;2.339,22;2025-03-13;site
63491;678.508.989-15;pg;30.02;15/10/2025;marketplace
60498;97096496556;CANCELADO;1424.43;18/08/2024;SITE
56445;131.667.752-42;CANCELADO;621.24;2025-12-11;app
57245;437.702.170-20;cancelado;1.864,00;2024-10-12;site
56674;27448998870;pendente;1.727,30;2025-01-03;app
57570;53278774779;Pago;2.312,61;04/02/2026;marketplace
67059;54152064340;enviado;1.871,39;2024-10-09;app
61217;644.410.619-27;pago ;2.828,14;25/12/2025;marketplace
53656;86515312148;ENVIADO;2310.58;2025-01-26;App 
69450;47315663983;pg;779,80;28/10/2025;SITE
58927;617.720.023-05;pago ;1498.11;26/06/2025;App 
57479;132.237.090-70;pg;26,46;2026-02-26;marketplace
55387;59456815048;canc;2403.52;30/04/2025;SITE
53489;02447830718;pendente;3.175,16;02/08/2024;App 
68303;16936240879;canc;2.751,35;28/02/2025;app
53672;59261264018;CANCELADO;717.61;18/01/2025;app
56978;59561689863;pendente;3498.77;2024-05-30;SITE
60417;83051719730;pago;2119.50;2025-10-21;app
55044;253.671.171-47;CANCELADO;1.167,90;2024-01-16;site
53528;346.806.065-33;cancelado;2.326,69;20/08/2025;SITE
66894;95834835910;pago ;1078.61;08/02/2025;SITE
67250;43525019130;pago ;2244.56;2024-08-18;App 
59015;74993919069;canc;1355.67;2025-10-07;site
67051;24636698371;CANCELADO;2443.92;2024-11-19;App 
61529;25081595900;Pago;2.549,67;29/01/2025;App 
57308;10298331250;pago ;2.754,60;2024-02-16;app
60341;498.762.093-61;enviado;2472.64;2024-06-16;App 
59210;985.698.478-58;Pago;2.881,18;11/11/2024;site
51299;70766046478;canc;2.178,26;2026-02-16;app
69777;04062321564;cancelado;2.313,27;22/12/2025;marketplace
65169;78111719612;CANCELADO;1.442,11;12/08/2024;App 
66209;515.879.968-71;CANCELADO;1.371,24;2024-05-03;SITE
50575;632.397.913-66;pg;1.641,04;17/12/2025;marketplace
62337;39155963617;cancelado;1.584,45;26/09/2024;SITE
62776;455.418.925-20;pg;3.378,89;26/03/2025;marketplace
51001;16397149285;CANCELADO;2.644,51;31/05/2025;SITE
68837;99865642204;PAGO;2.271,09;10/01/2024;App 
59506;052.361.416-05;canc;100.57;08/04/2025;app
64296;074.135.966-95;ENVIADO;2667.29;2024-04-03;marketplace
68884;30618920013;ENVIADO;104.97;10/09/2024;site
67850;26726966830;enviado;3.424,08;04/06/2025;App 
59353;667.219.228-00;PAGO;1.274,08;2024-03-02;marketplace
55434;63201629022;PENDENTE;3309.88;2026-02-27;site
57913;89177680839;ENVIADO;2.882,07;20/04/2024;app
68504;37651182570;PENDENTE;2.200,47;11/01/2026;site
59735;96389996838;enviado;2.147,85;2026-06-17;App 
57779;322.041.447-89;canc;1123.08;20/05/2025;SITE
58182;439.387.270-39;pendente;3.170,41;23/12/2025;app
59793;974.145.187-36;PENDENTE;2.452,96;30/10/2025;App 
58473;461.455.451-27;pago;3.217,07;21/09/2025;site
65867;977.547.281-41;enviado;3474.08;22/01/2025;marketplace
63561;935.028.501-00;canc;1923.34;06/05/2026;SITE
64153;593.006.177-70;ENVIADO;62.83;08/02/2024;app
56665;481.964.240-51;PAGO;1.955,35;06/01/2025;SITE
56625;78494771205;PENDENTE;2.447,71;2024-01-04;site
69884;58221215198;Pago;836,00;03/03/2024;SITE
65528;896.340.646-63;pg;93.53;14/06/2026;App 
56158;36561187440;PENDENTE;1336.93;09/06/2025;App 
67278;16764568723;PENDENTE;57.57;08/12/2025;SITE
63533;026.046.901-79;pago ;1576.58;2025-07-05;marketplace
64709;996.112.535-59;pg;354.53;27/01/2024;marketplace
51309;08450786070;pendente;3208.40;2024-02-22;SITE
63572;765.801.856-27;ENVIADO;1936.92;2025-03-25;marketplace
52388;396.259.991-67;enviado;577,95;2024-10-09;SITE
68918;805.014.171-33;enviado;2873.38;30/01/2025;App 
62741;250.937.009-08;CANCELADO;3022.15;2025-07-07;app
52177;802.362.192-00;canc;619.90;2025-03-27;site
67738;676.314.131-93;canc;520,58;2024-05-14;App 
51107;659.352.385-27;PAGO;1.953,62;31/04/2025;SITE
58049;125.902.035-51;Pago;430,35;2024-07-10;app
50427;82131148259;pg;1.279,80;2026-03-22;App 
64382;578.446.834-06;pago ;1269.35;2024-03-13;marketplace
67883;53556093252;pg;1028.19;2024-01-31;App 
59581;336.066.027-74;pendente;471,75;2025-07-11;SITE
66378;07121257955;cancelado;1.393,32;2026-04-26;site
64067;008.860.084-09;pago;2.659,39;2025-04-03;app
60358;90476078644;pendente;704,00;24/10/2024;marketplace
67318;407.664.207-44;PAGO;2.199,00;05/09/2025;marketplace
65529;673.139.628-19;CANCELADO;2.384,63;07/07/2025;app
54170;63778052926;cancelado;2.699,58;2024-11-11;marketplace
66239;236.770.989-04;cancelado;823,93;2024-11-08;SITE
50867;79352196210;PENDENTE;3.353,04;19/10/2025;App 
56547;802.878.527-17;cancelado;2.085,47;25/01/2024;site
54389;15163295624;CANCELADO;52.77;04/08/2024;app
57509;28826310904;PENDENTE;1970.63;18/02/2026;App 
65953;838.488.763-29;pg;2.405,84;2025-09-06;App 
61418;87806465901;pago ;613.81;02/09/2025;site
50785;668.826.343-27;pg;160.57;26/10/2025;app
54813;003.123.548-43;pago;1952.02;13/10/2024;site
55398;072.712.633-49;PAGO;995,40;2025-12-20;marketplace
63023;34025862662;canc;78.07;19/10/2025;app
60798;049.602.250-41;pendente;1.953,74;17/07/2024;SITE
52792;07493166080;pendente;2.128,45;04/07/2025;marketplace
55988;893.298.653-30;PAGO;3206.46;26/01/2025;App 
58597;43275604139;ENVIADO;2.298,87;2025-11-19;marketplace
55525;14434249436;Pago;2569.30;18/09/2025;App 
65681;57637982955;pendente;2784.95;2026-05-03;SITE
59814;96639551713;pg;3299.81;03/12/2025;marketplace
65128;494.979.161-32;pago;665,16;05/05/2026;site
65527;460.191.344-66;Pago;1973.31;11/07/2025;site
66429;634.152.138-38;pago;47.76;12/04/2024;site
56653;12232861423;cancelado;1.187,54;2025-11-09;app
59180;151.632.956-24;pendente;3033.82;2025-02-12;App 
60820;77137153470;pg;3094.74;12/05/2024;app
65638;22938045000;PAGO;2905.88;01/12/2024;SITE
57624;21626549621;PAGO;341.74;21/12/2024;marketplace
64057;67348153909;enviado;2326.51;01/10/2025;marketplace
63911;97707060008;canc;673.50;08/02/2025;site
58748;93177077266;canc;586.79;31/12/2025;App 
66495;00947947906;enviado;2.748,51;13/11/2025;app
57875;339.740.148-88;enviado;1.500,53;10/01/2025;SITE
56013;267.269.668-30;pg;1.810,32;07/08/2025;app
52169;694.118.005-64;Pago;243.72;2025-01-29;marketplace
63504;648.467.357-88;CANCELADO;1359.72;10/09/2024;marketplace
66772;98022509108;canc;1222.49;18/02/2024;app
60794;081.332.412-27;canc;638,60;18/04/2024;SITE
64449;99883594380;pago ;2.752,22;06/02/2024;App 
51971;012.562.531-62;enviado;2456.90;17/05/2026;marketplace
53712;75011117820;pg;1.042,78;2025-09-11;SITE
67967;969.426.915-69;ENVIADO;1.560,93;03/06/2026;App 
66246;717.784.019-29;Pago;2.862,65;2024-02-22;app
68124;653.222.470-76;CANCELADO;1.906,22;2025-08-17;marketplace
63634;807.053.260-20;pendente;1020.41;2025-05-10;app
52865;18916680727;ENVIADO;2.865,61;09/07/2025;SITE
63544;69325726050;PAGO;1.886,80;2024-11-26;app
66744;41442942690;enviado;1426.87;2024-06-15;site
51073;21306090660;ENVIADO;3.023,00;2024-06-28;app
60494;416.073.198-88;PAGO;1.528,27;14/08/2025;SITE
55043;41442942690;CANCELADO;3.218,82;25/10/2024;site
51193;980.134.720-19;canc;678,65;2025-05-30;marketplace
68862;272.449.520-90;pago ;2.042,81;2024-12-27;site
62455;70286720264;PENDENTE;3128.00;2026-06-11;site
50367;44651241808;enviado;955.01;2024-08-30;SITE
52906;46311867044;pago ;503,93;2025-01-24;App 
50611;001.529.113-83;CANCELADO;136,72;10/10/2025;App 
66567;34960501600;CANCELADO;2330.64;2024-10-03;App 
60948;590.561.655-85;PENDENTE;1.429,52;12/05/2024;marketplace
58237;809.956.052-38;canc;1.889,43;26/08/2025;marketplace
59579;03229698916;enviado;1.793,77;2025-01-03;marketplace
69362;72855867908;cancelado;377.76;2024-01-06;SITE
62555;748.317.306-88;canc;3097.55;2024-06-01;App 
65664;84601804094;enviado;3385.70;2026-01-31;App 
68819;968.708.936-91;CANCELADO;826.09;2025-08-22;app
61287;13967743438;CANCELADO;931,47;18/08/2024;app
63723;265.789.826-21;pago;3.469,35;2024-08-17;app
64324;16250698981;Pago;1337.05;01/08/2025;marketplace
50862;482.961.205-34;ENVIADO;1.291,29;24/01/2026;site
54916;790.012.153-60;enviado;544.95;20/06/2024;marketplace
60934;61718670982;pago ;2.983,97;2025-01-27;app
61938;93177077266;pago;172,30;2025-07-18;app
63391;535.022.774-27;enviado;1.794,54;10/08/2025;marketplace
61067;216.760.896-91;PENDENTE;2474.69;2025-09-15;app
53954;033.231.649-11;PAGO;2.093,17;2025-11-01;app
65242;81412478243;Pago;116.66;2025-06-10;App 
51957;17518636387;canc;2.504,40;2024-04-26;App 
64001;833.261.705-72;pago;794,30;2026-02-10;App 
53405;78167663434;pago;1.549,69;14/06/2026;App 
63010;20191116670;canc;889.47;04/05/2024;app
56513;177.588.562-33;Pago;1532.38;2024-07-18;App 
58409;570.794.321-89;enviado;3.157,45;17/08/2025;SITE
58218;100.366.758-90;Pago;2.687,21;2025-06-17;app
65534;64691267158;enviado;1164.83;2024-12-26;marketplace
63844;174.552.753-23;cancelado;154.17;2025-10-03;App 
60814;29271205367;pago ;2732.49;2024-07-24;App 
52493;99016272062;pg;164,13;2024-01-22;site
53106;45718158088;pg;3240.25;2024-02-26;site
58151;925.465.476-07;Pago;2.260,28;2024-07-20;App 
65100;257.970.673-90;pago ;1.978,87;2024-07-14;SITE
51304;02940695776;pago;1.727,47;2024-09-29;App 
58767;594.714.553-75;pago;2.415,60;2026-02-04;app
61727;52807864708;cancelado;3.393,33;2024-11-17;App 
69677;84276901774;PENDENTE;2.640,97;2025-10-21;site
60275;18981978573;pago ;3070.49;14/07/2024;marketplace
50520;74219404724;cancelado;893.95;2026-01-25;marketplace
66085;08133241227;Pago;929,62;2025-05-25;app
64859;895.638.367-74;pendente;2927.59;2025-10-17;App 
64278;377.720.439-02;pago ;473.48;2024-12-10;App 
54986;677.761.920-82;ENVIADO;419.47;13/04/2026;SITE
52044;424.745.171-54;enviado;3.193,45;2026-01-16;site
60231;919.457.634-34;CANCELADO;670.10;2026-03-06;marketplace
56388;55464533460;pago ;393,57;2024-06-15;marketplace
69947;32702899609;PAGO;549,55;2025-05-06;site
58879;879.788.845-11;pago;2241.02;14/03/2024;marketplace
68613;037.548.214-82;cancelado;267,56;2024-07-14;marketplace
59493;80580005828;cancelado;1.445,65;27/05/2024;app
54654;74586189495;Pago;2.575,00;2026-04-15;site
63267;00743292782;ENVIADO;2.294,56;05/06/2025;marketplace
53448;201.330.342-40;CANCELADO;2.256,65;24/03/2025;site
59490;925.785.235-09;PAGO;978,64;2025-11-11;site
62583;74227499380;canc;1.126,24;13/05/2024;site
66911;43296914269;pg;3.333,07;2025-07-17;marketplace
62970;72231526050;pendente;2597.26;2024-05-14;marketplace
51797;596.053.962-46;canc;576,05;03/02/2025;marketplace
56204;691.128.981-55;PENDENTE;1652.92;06/10/2025;app
52106;848.085.228-37;pg;2.133,06;27/12/2025;site
62692;628.334.557-39;ENVIADO;2020.31;27/10/2025;site
59538;51074091302;cancelado;37,00;13/10/2025;App 
59689;247.777.444-18;pago;1943.69;22/12/2025;App 
50569;501.860.742-47;pago ;2774.65;15/06/2026;site
53084;22487098708;pendente;2487.45;12/12/2025;app
61399;87801573943;pago;3030.11;2025-01-08;site
52566;791.916.379-02;CANCELADO;2063.16;10/06/2025;app
57755;107.692.626-60;enviado;3.331,07;01/11/2025;SITE
68091;31775690024;ENVIADO;1071.41;2024-12-25;SITE
55619;773.110.253-03;CANCELADO;2447.46;2024-10-23;SITE
61834;66847072636;pendente;265,05;2024-12-17;site
60860;646.744.563-55;canc;374,19;08/07/2025;app
61358;715.475.950-00;Pago;180,96;2024-12-12;site
58997;274.489.988-70;canc;2947.80;2024-01-10;marketplace
62871;898.189.993-20;enviado;3.393,26;2025-03-07;site
61317;986.221.405-80;pago ;256,77;2026-01-25;marketplace
55840;726.995.191-89;PAGO;384,26;15/06/2024;SITE
53936;811.407.319-55;Pago;1.018,44;2025-10-15;marketplace
59611;039.831.354-71;canc;784.13;2024-05-04;app
51485;223.025.300-04;pendente;970.20;2024-02-08;App 
68239;766.739.049-50;pg;952,19;15/05/2024;site
69805;723.636.285-94;pg;135,33;2024-06-05;app
54663;066.664.110-21;ENVIADO;672,49;19/08/2025;App 
58712;35395956948;Pago;2397.39;2025-06-21;marketplace
60418;840.106.764-26;PAGO;2.154,83;2024-12-08;app
68575;38834987772;pg;1953.31;15/02/2024;App 
69908;712.207.250-99;pago;2.170,53;2024-12-17;site
50607;310.915.719-53;ENVIADO;3.092,14;04/02/2026;site
58013;27183010074;pg;1720.19;2026-01-25;App 
67011;52152723104;PAGO;1.563,16;2026-01-14;SITE
64546;501.935.311-60;CANCELADO;2.407,71;21/02/2024;site
53338;57129015012;ENVIADO;2409.50;2025-12-30;marketplace
56232;422.847.469-18;canc;2992.79;2025-10-12;App 
61698;905.376.932-38;CANCELADO;2935.28;19/04/2026;app
60051;82251964223;cancelado;1255.69;2024-01-17;app
65191;55647292933;PAGO;1.157,21;21/06/2024;SITE
69031;197.789.516-67;ENVIADO;1655.08;19/06/2024;marketplace
55189;76492738659;canc;1962.94;2024-04-17;SITE
50009;980.284.139-00;PAGO;374.36;11/10/2024;marketplace
51731;898.742.958-05;cancelado;1063.46;2026-06-02;site
52136;788.707.152-64;pg;463,85;03/06/2025;site
56995;728.270.261-63;pendente;2.206,62;13/09/2024;App 
57230;547.224.055-73;cancelado;3433.36;2025-09-30;App 
55206;58388333194;canc;2.646,82;04/06/2024;app
58537;554.381.285-02;PENDENTE;40.31;20/04/2025;site
50705;67221045402;Pago;199,85;12/11/2024;App 
62144;31310855684;Pago;1.011,17;10/06/2026;App 
65486;05308169543;Pago;2.356,63;2026-04-12;marketplace
54070;933.894.726-22;PAGO;2.775,14;2025-04-09;marketplace
66530;22258852307;pago;1922.05;2025-12-23;site
67068;74906688675;pendente;1.234,67;2025-06-16;app
65506;15633606168;canc;3309.51;04/08/2025;marketplace
58825;31419887220;enviado;1725.25;2024-05-29;App 
50051;02965328351;pendente;3432.74;09/11/2024;App 
58544;32702164838;PENDENTE;3.282,69;2024-11-01;site
65008;764.921.518-01;ENVIADO;530.92;09/12/2024;app
66251;542.041.231-47;PENDENTE;865,78;03/06/2026;app
52072;061.735.599-19;PAGO;2.407,60;2024-05-24;marketplace
66570;655.322.664-41;canc;316,34;2024-11-15;SITE
62120;96136077221;Pago;2.976,31;2024-04-23;site
68496;744.653.255-68;ENVIADO;2.460,10;2024-01-23;marketplace
50430;735.718.828-06;enviado;1381.05;12/01/2024;marketplace
61974;62447951302;Pago;1465.91;2024-02-10;site
59646;704.209.776-94;PAGO;695,05;25/11/2025;marketplace
68390;58077109160;canc;1.733,67;2026-06-14;App 
61791;630.275.000-82;Pago;979.19;2024-01-01;app
51189;42724771109;pago;3.328,52;2024-02-11;App 
53938;237.337.912-07;cancelado;1.590,08;12/12/2025;app
50191;197.789.516-67;ENVIADO;2.226,34;06/01/2026;SITE
59352;346.157.173-34;PENDENTE;3.038,67;09/06/2026;site
52135;52704774323;enviado;1.417,64;2025-04-22;marketplace
62191;71487650728;pg;1.659,46;26/06/2024;marketplace
55994;926.405.327-15;pago ;1230.28;2024-07-20;app
63328;069.542.231-67;Pago;943.37;2025-02-25;App 
55171;24347769571;pago;2427.94;00/01/2025;SITE
60268;586.901.707-66;cancelado;3050.44;2025-03-10;app
51603;71056400650;CANCELADO;2334.96;2026-06-12;marketplace
57918;671.996.149-77;ENVIADO;2.052,47;24/04/2026;marketplace
68685;184.293.359-00;pago;317,88;2026-05-16;app
63187;416.516.231-04;PAGO;1288.09;2024-03-23;marketplace
55815;278.790.259-60;Pago;2673.27;2024-12-26;marketplace
52624;186.747.152-30;enviado;2.937,90;16/06/2024;App 
55480;54284686372;Pago;631.31;17/03/2025;App 
63602;237.032.288-81;ENVIADO;1239.41;2025-12-24;marketplace
58183;41151644684;pg;292,47;11/11/2024;SITE
50580;72560467828;canc;1549.09;04/10/2025;app
59458;029.593.917-64;pago;3.130,57;2025-12-27;marketplace
53120;011.063.822-00;pago ;98.82;26/05/2024;app
61637;581.675.923-08;pago;2.659,47;2025-07-09;app
63170;89354492614;CANCELADO;1.747,60;12/09/2024;marketplace
51286;29578650922;PAGO;3.165,90;18/10/2024;app
69275;493.396.504-84;PENDENTE;3.255,65;02/05/2025;site
64209;212.697.486-37;pg;3347.22;31/12/2024;marketplace
68197;639.949.594-63;pago;474,29;2025-12-14;App 
51117;67044777139;enviado;817,79;23/08/2024;SITE
53322;822.050.258-48;ENVIADO;751,79;2026-02-14;app
67006;108.300.075-63;canc;3008.94;2025-07-27;SITE
58018;374.249.417-12;canc;3.063,42;2026-06-07;App 
50942;424.939.768-86;CANCELADO;1.418,23;2024-08-05;marketplace
56753;97905735885;Pago;1.386,57;2026-03-13;app
66708;12898993042;PENDENTE;119,71;2024-05-22;App 
69881;27831234284;PAGO;3.144,44;21/03/2026;marketplace
53329;19182619972;Pago;3.292,65;20/08/2025;App 
51464;930.700.466-81;pendente;2033.14;24/01/2025;app
59315;599.293.784-64;ENVIADO;1316.21;2024-06-06;app
64906;38373579966;PAGO;2.737,77;11/05/2026;app
64680;51659919460;pago ;24.68;25/05/2025;App 
62942;961.159.533-67;cancelado;265.35;25/08/2025;app
