id_legado;cpf;nome;email;cidade;dt_cadastro
4276;43525019130;Ana Peçanha;ana.pecanha3276@gmail.com;São Paulo;16-10-23
5725;945.754.523-00;Patrícia Barbosa;patricia.barbosa4725@gmail.com;Valinhos;2019-01-13
4901;69117818842;Conceição Barbosa;conceicao.barbosa3901@gmail.com;Curitiba;2024-12-04
1156;742.257.905-68;Luís Gonçalves;luis.goncalves156@gmail.com;Goiânia;20-07-24
1314;12982665727;Luís Machado;luis.machado314@gmail.com; Rio de Janeiro  ;20-08-22
4597;16096405789;Válter Peçanha;valter.pecanha3597@gmail.com;Campinas;2023-04-10
3441;113.301.075-00;Patrícia Silva;patricia.silva2441@gmail.com;Belo Horizonte;21-11-24
1609;104.145.964-55;José Machado;jose.machado609@gmail.com;Valinhos;20-07-25
4496;77689617654;Luís Gonçalves;luis.goncalves3496@gmail.com;GOIÂNIA;19-05-22
4696;08514966790;Mônica Souza;monica.souza3696@gmail.com;Goiânia;29/07/2020
2415;41470123533;Ana Peçanha;ana.pecanha1415@gmail.com;SOROCABA;31-05-23
3364;84877561900;Célia Machado;celia.machado2364@gmail.com;Sorocaba;12/01/2025
1725;876.112.491-50;Conceição Peçanha;conceicao.pecanha725@gmail.com;Valinhos;10/05/2021
3021;926.026.118-08;Válter Silva;valter.silva2021@gmail.com;São Paulo;21/06/2021
1158;191.485.807-75;Sebastião Souza;sebastiao.souza158@gmail.com;Rio de Janeiro;2024-01-17
5779;602.076.245-93;Ana Silva;ana.silva4779@gmail.com;Campinas;13-07-21
10441;591.476.253-76;CÉLIA SILVA;celia.silva1441@gmail.com;Goiânia;20/04/2024
6915;70163943605;Conceição Souza;conceicao.souza5915@gmail.com;Valinhos;11/01/2024
6893;66316489552;Ana Assunção;ana.assuncao5893@gmail.com;Campinas;28-08-19
5989;95822750494;Conceição Peçanha;conceicao.pecanha4989@gmail.com;Campinas;11-10-25
5683;189.804.576-34;José Machado;jose.machado4683@gmail.com;Curitiba;01-05-22
5647;38200003991;Maria Souza;maria.souza4647@gmail.com;SÃO PAULO;09/04/2025
4247;57513183821;Ana Simões;N/A;Belo Horizonte;02/08/2022
14337;05267169757;ANDRÉ SOUZA;contato5337@hotmail.com;Goiânia;2021-06-19
6343;90056741804;Mônica Machado;monica.machado5343@gmail.com; RIO DE JANEIRO  ;16/01/2022
5228;13223709070;Maria Araújo;maria.araujo4228@gmail.com;Goiânia;08-10-25
3782;14148351593;Fábio Assunção;fabio.assuncao2782@gmail.com;Valinhos;2020-10-01
4311;393.185.665-81;Fábio Araújo;fabio.araujo3311@gmail.com;Sorocaba;28-08-20
5665;3666063284;André Simões;andre.simões4665@gmail.com;SANTO ANDRÉ;22-01-22
5831;174.816.743-02;Válter Gonçalves;valter.goncalves4831@gmail.com;santo andré;2025-04-30
6878;72985407184;André Machado;andre.machado5878@gmail.com;Santo André;2020-10-11
3217;90041524233;Válter Barbosa;valter.barbosa2217@gmail.com;Santo André;08-02-19
6552;647.566.139-26;Maria Souza;-;Belo Horizonte;10/09/2021
6947;570.266.079-01;José Machado;jose.machado5947@gmail.com; Sorocaba  ;24/11/2019
6476;933.129.931-13;André Assunção;andre.assuncao5476@gmail.com;São Paulo;2019-12-10
4554;773.380.041-29;Válter Araújo;valter.araujo3554@gmail.com;Goiânia;05-11-25
2214;74255136092;André Barbosa;andre.barbosa1214@gmail.com;Santo André;2020-05-18
6610;732.483.191-51;Válter Ribeiro;valter.ribeiro5610@gmail.com;Niterói;2022-03-08
5656;362.434.191-00;Mônica Araújo;monica.araujo4656@gmail.com;Niterói;2025-08-24
2749;97731739414;André Gonçalves;andre.goncalves1749@gmail.com;Sorocaba;14-03-21
3487;50193531160;Maria Assunção;maria.assuncao2487@gmail.com;Curitiba;2020-01-11
5232;340.688.772-46;Conceição Araújo;conceicao.araujo4232@gmail.com;Goiânia;15/08/2019
1064;43171390060;Ana Gonçalves;ana.goncalves64@gmail.com;RIO DE JANEIRO;28/04/2021
6325;78277105061;Maria Barbosa;maria.barbosa5325@gmail.com;Valinhos;15/09/2020
4376;157.333.538-05;Patrícia Machado;patricia.machado3376@gmail.com;valinhos;22-08-25
13208;678.619.866-08;ANA ARAÚJO;ana.araujo4208@gmail.com;sorocaba;2023-12-03
6392;49316755069;Patrícia Souza;patricia.souza5392@gmail.com;niterói;06-10-24
2171;21548158208;Célia Peçanha;celia.pecanha1171@gmail.com; Goiânia  ;15-07-25
5540;58221215198;Célia Barbosa;celia.barbosa4540@gmail.com;São Paulo;2022-11-08
4013;049.630.966-84;Luís Peçanha;luis.pecanha3013@gmail.com;GOIÂNIA;29-10-25
3357;5801088644;Luís Ribeiro;luis.ribeiro2357@gmail.com;GOIÂNIA;16-12-24
2313;313.361.094-59;Maria Peçanha;maria.pecanha1313@gmail.com;Rio de Janeiro;04/02/2022
1736;582.313.348-07;Patrícia Barbosa;patricia.barbosa736@gmail.com;Belo Horizonte;25/09/2020
2264;347131743;Fábio Simões;fabio.simões1264@gmail.com;Santo André;2020-03-05
1337;09862405830;João Barbosa;joao.barbosa337@gmail.com;CURITIBA;2019-05-08
3557;74787155326;Ana Souza;ana.souza2557@gmail.com;Sorocaba;19/10/2019
3260;57051557866;Mônica Gonçalves;monica.goncalves2260@gmail.com;Santo André;2021-04-09
5949;119.080.479-41;Antônio Machado;antonio.machado4949@gmail.com;São Paulo;01-11-24
6455;489.983.587-60;Antônio Barbosa;antonio.barbosa5455@gmail.com;Campinas;16-09-19
5033;929.300.449-69;Fábio Ribeiro;fabio.ribeiro4033@gmail.com;Santo André;2020-02-22
3179;253.209.592-06;Célia Machado;celia.machado2179@gmail.com;Rio de Janeiro;16/12/2020
3762;35097913558;José Machado;jose.machado2762@gmail.com;GOIÂNIA;10-08-23
2731;527.560.022-40;José Araújo;jose.araujo1731@gmail.com;BELO HORIZONTE;01/04/2024
3052;247.254.265-80;Maria Peçanha;maria.pecanha2052@gmail.com;Santo André;2020-12-29
1423;62572870304;Ana Gonçalves;N/A;Valinhos;2024-07-20
3683;31950787321;Válter Assunção;valter.assuncao2683@gmail.com; NITERÓI  ;17-01-22
1017;35427849824;Válter Barbosa;valter.barbosa17@gmail.com;Campinas;17-04-20
1738;455.574.696-13;João Peçanha;-;Curitiba;15/02/2024
4777;958.993.219-38;Válter Araújo;valter.araujo3777@gmail.com;São Paulo;24-01-20
2765;73793957934;Conceição Souza;conceicao.souza1765@gmail.com;Valinhos;16/12/2019
4441;65858276512;Patrícia Peçanha;patricia.pecanha3441@gmail.com; Niterói  ;2025-03-20
5311;20207520003;José Assunção;jose.assuncao4311@gmail.com;niterói;2023-11-06
11799;50838603920;SEBASTIÃO SIMÕES;contato2799@hotmail.com;Goiânia;2023-06-09
6340;36256654846;Fábio Silva;fabio.silva5340@gmail.com;Campinas;22/04/2024
2679;48480947390;Célia Souza;celia.souza1679@gmail.com;GOIÂNIA;2022-03-31
2100;80236219200;Célia Souza;celia.souza1100@gmail.com;Sorocaba;2025-05-05
5054;36132040617;Patrícia Gonçalves;patricia.goncalves4054@gmail.com;Rio de Janeiro;27-01-20
5005;790.012.153-60;Célia Barbosa;celia.barbosa4005@gmail.com;Niterói;10/02/2019
6122;72420092945;Sebastião Machado;sebastiao.machado5122@gmail.com;SANTO ANDRÉ;30-05-24
6440;421.055.891-54;Célia Araújo;celia.araujo5440@gmail.com;RIO DE JANEIRO;02/09/2020
6361;70926898132;Maria Souza;maria.souza5361@gmail.com;Curitiba;15-06-21
6849;61573635685;Válter Machado;valter.machado5849@gmail.com;São Paulo;2025-01-23
4269;90623154374;Antônio Machado;antonio.machado3269@gmail.com;Sorocaba;13-01-19
6946;396.876.712-89;Luís Araújo;luis.araujo5946@gmail.com;VALINHOS;26/03/2024
6134;19353858283;Sebastião Barbosa;sebastiao.barbosa5134@gmail.com;Santo André;31/10/2024
1966;23948400210;Ana Silva;-;Niterói;14/09/2019
4335;34749116009;Antônio Simões;antonio.simões3335@gmail.com;Campinas;24-05-21
6556;50252843177;Válter Machado;valter.machado5556@gmail.com;RIO DE JANEIRO;2019-06-05
5700;95209846318;Luís Simões;luis.simões4700@gmail.com;Campinas;25-10-23
3383;36383647202;Antônio Assunção;antonio.assuncao2383@gmail.com; Santo André  ;07-06-19
4731;461.205.849-60;Antônio Simões;antonio.simões3731@gmail.com;niterói;2019-04-25
5816;36096033725;Sebastião Souza;sebastiao.souza4816@gmail.com; Goiânia  ;25-06-20
3586;23750839700;Luís Assunção;luis.assuncao2586@gmail.com;CURITIBA;2021-06-21
1182;51994101300;Luís Gonçalves;luis.goncalves182@gmail.com;CURITIBA;27-07-19
3664;66748868904;Sebastião Machado;sebastiao.machado2664@gmail.com;Santo André;08/08/2021
2273;5302151600;Conceição Barbosa;conceicao.barbosa1273@gmail.com;Belo Horizonte;04-08-21
6679;15982681040;Mônica Peçanha;monica.pecanha5679@gmail.com;São Paulo;2021-03-05
2017;16690632245;Célia Souza;celia.souza1017@gmail.com;Belo Horizonte;01-02-19
6904;63511401968;Válter Ribeiro;valter.ribeiro5904@gmail.com;curitiba;21-09-19
6050;804.956.603-02;André Gonçalves;andre.goncalves5050@gmail.com;SANTO ANDRÉ;2022-08-16
3445;98838037450;Luís Araújo;luis.araujo2445@gmail.com;campinas;2019-09-08
2633;16730953217;Sebastião Simões;N/A;Santo André;2024-12-05
2756;88238469945;Mônica Barbosa;monica.barbosa1756@gmail.com;SOROCABA;12/06/2021
1898;65920246154;Conceição Gonçalves;NULL;Rio de Janeiro;12-02-22
2940;53334972909;Fábio Simões;;São Paulo;2022-05-24
3126;303.183.933-10;Maria Souza;maria.souza2126@gmail.com; Santo André  ;19-12-22
6266;74027806271;João Machado;joao.machado5266@gmail.com;Valinhos;2025-03-29
6719;90159973651;Ana Assunção;ana.assuncao5719@gmail.com; São Paulo  ;10-04-20
4574;01217856374;Patrícia Ribeiro;patricia.ribeiro3574@gmail.com;Campinas;14/05/2019
6238;219.764.039-95;Válter Araújo;valter.araujo5238@gmail.com;Valinhos;29-09-19
4657;90401507610;André Ribeiro;andre.ribeiro3657@gmail.com;CAMPINAS;13/07/2020
2374;6453157969;André Simões;andre.simões1374@gmail.com;Campinas;2025-06-15
1910;92778851909;Patrícia Assunção;patricia.assuncao910@gmail.com;Santo André;2020-03-12
3446;94624554060;Luís Silva;NULL;Curitiba;25/10/2024
4985;201.306.533-73;Fábio Peçanha;fabio.pecanha3985@gmail.com; NITERÓI  ;2025-04-04
2603;678.508.989-15;Luís Ribeiro;luis.ribeiro1603@gmail.com;Curitiba;07-09-21
6092;08282192732;Sebastião Assunção;sebastiao.assuncao5092@gmail.com;Sorocaba;28-01-23
3347;44390951947;Sebastião Peçanha;sebastiao.pecanha2347@gmail.com;SÃO PAULO;17-05-23
5090;100.357.058-50;Ana Ribeiro;ana.ribeiro4090@gmail.com;belo horizonte;02/07/2024
6065;808.499.476-00;Mônica Gonçalves;monica.goncalves5065@gmail.com;Santo André;30/01/2025
4598;73074802715;André Gonçalves;andre.goncalves3598@gmail.com;sorocaba;2025-08-03
1383;87923264805;Válter Ribeiro;valter.ribeiro383@gmail.com;Belo Horizonte;08/07/2021
1654;29031028720;João Barbosa;joao.barbosa654@gmail.com;São Paulo;20-11-21
3457;709.144.654-22;João Silva;N/A;SÃO PAULO;2021-11-09
6999;93876147352;José Gonçalves;jose.goncalves5999@gmail.com;Goiânia;07-07-21
6862;58210626167;José Peçanha;jose.pecanha5862@gmail.com;São Paulo;2020-11-23
5629;96030758500;Mônica Araújo;monica.araujo4629@gmail.com;Niterói;25-06-20
1189;675.289.539-20;Sebastião Ribeiro;sebastiao.ribeiro189@gmail.com;BELO HORIZONTE;04-06-25
5304;33578437069;Mônica Souza;monica.souza4304@gmail.com;são paulo;22/06/2023
2717;306.162.185-75;André Peçanha;andre.pecanha1717@gmail.com;VALINHOS;20/02/2024
6674;324.086.328-62;Sebastião Barbosa;sebastiao.barbosa5674@gmail.com;Goiânia;20/12/2020
3451;306.189.200-13;Conceição Barbosa;conceicao.barbosa2451@gmail.com; SOROCABA  ;2021-01-17
4185;61668464870;José Silva;jose.silva3185@gmail.com;Santo André;13-11-24
6712;120.795.970-78;Ana Gonçalves;ana.goncalves5712@gmail.com; Campinas  ;27/01/2025
3297;64079729650;José Gonçalves;jose.goncalves2297@gmail.com;Santo André;2022-06-05
6649;19888866354;André Barbosa;andre.barbosa5649@gmail.com;Sorocaba;20-09-21
3527;19979703172;João Barbosa;joao.barbosa2527@gmail.com;Santo André;2022-11-17
4556;87819342110;Antônio Simões;antonio.simões3556@gmail.com;Goiânia;15/06/2024
6160;489.713.738-14;Luís Gonçalves;luis.goncalves5160@gmail.com;São Paulo;18/07/2020
6181;611.839.497-07;José Simões;jose.simões5181@gmail.com;CAMPINAS;02/02/2019
2958;97358679407;André Araújo;andre.araujo1958@gmail.com;Goiânia;2019-07-29
3234;50305687867;Patrícia Souza;patricia.souza2234@gmail.com;Goiânia;11-04-22
3375;78537982105;André Machado;andre.machado2375@gmail.com;campinas;2021-09-15
1540;57844683406;Maria Ribeiro;maria.ribeiro540@gmail.com;Curitiba;11/11/2019
12294;13027929977;Conceição Araújo;NULL;Valinhos;2020-07-11
2112;42436258597;José Souza;jose.souza1112@gmail.com;Santo André;2024-12-26
1554;61129109348;Luís Souza;luis.souza554@gmail.com;Santo André;26-04-24
5093;6965148268;Válter Barbosa;valter.barbosa4093@gmail.com;Valinhos;06/10/2021
6129;69716877528;Patrícia Souza;patricia.souza5129@gmail.com;Belo Horizonte;2020-11-15
1324;78576084910;Conceição Barbosa;conceicao.barbosa324@gmail.com;Rio de Janeiro;19/12/2022
2469;18893063557;Célia Silva;celia.silva1469@gmail.com;Rio de Janeiro;17/04/2020
4527;146.307.009-86;Célia Araújo;celia.araujo3527@gmail.com;belo horizonte;17/01/2025
4470;269.718.701-40;André Machado;andre.machado3470@gmail.com;Sorocaba;07/12/2022
6385;51538410222;Fábio Simões;fabio.simões5385@gmail.com;GOIÂNIA;2023-02-19
5270;46121491221;Célia Peçanha;celia.pecanha4270@gmail.com;RIO DE JANEIRO;09-05-20
4799;7687902475;Antônio Ribeiro;antonio.ribeiro3799@gmail.com;Rio de Janeiro;09-12-24
2425;202.223.499-56;Maria Araújo;maria.araujo1425@gmail.com;Goiânia;22-06-24
5813;239.530.215-59;Conceição Gonçalves;conceicao.goncalves4813@gmail.com;Niterói;08-03-20
2593;28873449603;Célia Peçanha;celia.pecanha1593@gmail.com;Niterói;2024-02-15
5877;884.583.160-48;Sebastião Silva;sebastiao.silva4877@gmail.com;rio de janeiro;19/07/2024
5182;41808482956;João Ribeiro;joao.ribeiro4182@gmail.com;São Paulo;2021-08-08
1537;51554234069;Ana Peçanha;ana.pecanha537@gmail.com;campinas;2022-06-09
1085;92706537906;André Simões;andre.simões85@gmail.com;Rio de Janeiro;2024-04-05
6337;05267169757;André Souza;andre.souza5337@gmail.com;Goiânia;2021-06-19
4082;30537406212;José Peçanha;jose.pecanha3082@gmail.com;rio de janeiro;2025-03-27
4995;57584836305;Luís Silva;luis.silva3995@gmail.com;Rio de Janeiro;11/02/2025
1022;36541458685;Válter Barbosa;valter.barbosa22@gmail.com;SÃO PAULO;2021-01-01
5346;911498940;Mônica Peçanha;monica.pecanha4346@gmail.com;São Paulo;2024-09-26
4816;712.336.781-24;André Souza;andre.souza3816@gmail.com;Belo Horizonte;17/06/2021
5489;9413822573;Maria Ribeiro;maria.ribeiro4489@gmail.com;Campinas;12/05/2020
6423;388.469.753-67;Luís Araújo;luis.araujo5423@gmail.com;Curitiba;29/10/2023
5085;600.775.715-33;Conceição Peçanha;conceicao.pecanha4085@gmail.com;Rio de Janeiro;2023-09-01
5937;778.425.108-49;Conceição Barbosa;conceicao.barbosa4937@gmail.com; Santo André  ;2023-06-02
3587;34213957993;Conceição Peçanha;conceicao.pecanha2587@gmail.com;São Paulo;12/03/2023
12223;59890906686;João Souza;contato3223@hotmail.com; santo andré  ;2023-09-03
3914;746.161.605-62;Ana Simões;ana.simões2914@gmail.com;Sorocaba;2021-08-28
4832;01995321095;Luís Barbosa;luis.barbosa3832@gmail.com;Valinhos;2025-01-21
6489;774.340.219-34;João Gonçalves;NULL;Belo Horizonte;01-07-21
2128;076.108.708-70;Fábio Simões;fabio.simões1128@gmail.com;Campinas;29/03/2021
6108;03246778124;Mônica Araújo;monica.araujo5108@gmail.com;Valinhos;2019-11-29
14160;489.713.738-14;LUÍS GONÇALVES;luis.goncalves5160@gmail.com;São Paulo;18/07/2020
1473;69915078579;Maria Souza;;Niterói;05-06-25
1393;83615171896;Patrícia Assunção;patricia.assuncao393@gmail.com; Santo André  ;2024-07-15
2725;5956343117;Mônica Simões;monica.simões1725@gmail.com; VALINHOS  ;2022-12-02
11245;095.804.014-11;Válter Machado;contato2245@hotmail.com; Sorocaba  ;15-04-19
4340;53919193806;Célia Machado;celia.machado3340@gmail.com;Santo André;2022-08-05
6499;44806344605;José Araújo;jose.araujo5499@gmail.com;SOROCABA;30/11/2023
5016;64946152873;Maria Assunção;maria.assuncao4016@gmail.com;NITERÓI;20/05/2022
1133;535.560.932-52;Célia Machado;celia.machado133@gmail.com;Goiânia;31-07-21
3920;552.882.313-70;Fábio Peçanha;fabio.pecanha2920@gmail.com;Rio de Janeiro;10-04-21
5325;295.218.667-72;José Araújo;jose.araujo4325@gmail.com;Niterói;04-02-24
2966;410.102.760-93;Célia Souza;celia.souza1966@gmail.com;Niterói;21-10-24
4940;160.013.113-15;Patrícia Simões;patricia.simões3940@gmail.com;Campinas;16-10-25
5211;98755467041;Luís Assunção;luis.assuncao4211@gmail.com;SOROCABA;27-06-20
5631;193.770.619-20;Luís Barbosa;luis.barbosa4631@gmail.com;Campinas;2019-09-28
6008;00451297970;Maria Peçanha;maria.pecanha5008@gmail.com; SOROCABA  ;23/05/2024
2994;78167663434;Patrícia Gonçalves;patricia.goncalves1994@gmail.com;santo andré;2020-01-15
2460;25471798902;Antônio Barbosa;antonio.barbosa1460@gmail.com;Curitiba;06-09-24
6125;91128110172;João Souza;joao.souza5125@gmail.com; Santo André  ;2020-08-05
5360;426.085.502-66;Sebastião Gonçalves;sebastiao.goncalves4360@gmail.com;Curitiba;24-03-20
4009;2544965550;José Ribeiro;jose.ribeiro3009@gmail.com; Valinhos  ;23/10/2024
3691;291.694.261-04;Patrícia Peçanha;patricia.pecanha2691@gmail.com; Goiânia  ;30-04-19
12661;04387243058;Célia Silva;celia.ribeiro3661@gmail.com;Goiânia;13/12/2021
6895;400.796.589-70;Fábio Simões;fabio.simões5895@gmail.com;Curitiba;2020-02-14
2511;090.071.210-49;André Ribeiro;andre.ribeiro1511@gmail.com;Belo Horizonte;01-08-19
2697;19679720950;Maria Machado;maria.machado1697@gmail.com;Campinas;16/12/2022
4795;13723679005;André Souza;andre.souza3795@gmail.com;Curitiba;13/09/2020
4857;36656673996;Mônica Silva;monica.silva3857@gmail.com;Valinhos;30/10/2020
3208;54418436677;José Silva;jose.silva2208@gmail.com;RIO DE JANEIRO;16/03/2025
3718;17654614136;Patrícia Machado;patricia.machado2718@gmail.com;São Paulo;09-03-24
4762;352.738.396-45;Célia Assunção;celia.assuncao3762@gmail.com;Goiânia;2022-01-04
3430;601.883.041-85;Conceição Ribeiro;conceicao.ribeiro2430@gmail.com;Sorocaba;02-09-21
2988;341.700.545-04;Ana Ribeiro;ana.ribeiro1988@gmail.com;Niterói;29/01/2023
2665;18471462281;Maria Ribeiro;maria.ribeiro1665@gmail.com;rio de janeiro;02/09/2019
6929;21690907975;Mônica Peçanha;monica.pecanha5929@gmail.com;São Paulo;08/02/2025
4843;52056459893;Ana Ribeiro;ana.ribeiro3843@gmail.com;Curitiba;31-12-22
4142;32702899609;Sebastião Barbosa;sebastiao.barbosa3142@gmail.com;Santo André;05/01/2022
3925;154.409.676-30;José Barbosa;jose.barbosa2925@gmail.com; Curitiba  ;03/04/2019
2836;00453585914;João Gonçalves;joao.goncalves1836@gmail.com;Rio de Janeiro;02-06-20
4123;043.260.590-87;Ana Assunção;ana.assuncao3123@gmail.com;valinhos;08-02-23
5108;102.983.312-50;Patrícia Gonçalves;patricia.goncalves4108@gmail.com; CAMPINAS  ;26-12-23
4758;152.234.508-68;João Simões;joao.simões3758@gmail.com;Rio de Janeiro;2023-04-20
14296;187.863.858-01;LUÍS SIMÕES;luis.simões5296@gmail.com;Goiânia;2019-06-30
3547;46497283471;Patrícia Silva;patricia.silva2547@gmail.com;CAMPINAS;2023-12-17
6892;97752574686;Válter Ribeiro;valter.ribeiro5892@gmail.com;Curitiba;20-01-25
5751;01798210916;José Simões;jose.simões4751@gmail.com;Rio de Janeiro;13-08-21
3413;80433315610;Antônio Silva;antonio.silva2413@gmail.com; Campinas  ;2021-03-29
2770;27963651230;André Assunção;andre.assuncao1770@gmail.com; Campinas  ;28/01/2023
4665;402.755.470-19;Antônio Gonçalves;antonio.goncalves3665@gmail.com;Niterói;04-04-21
2427;46564260164;Ana Simões;ana.simões1427@gmail.com;goiânia;01-01-23
1297;79194096163;Patrícia Assunção;patricia.assuncao297@gmail.com;Goiânia;17-07-21
6481;78083124605;Mônica Assunção;monica.assuncao5481@gmail.com;São Paulo;16-12-20
2084;488.384.253-37;Patrícia Ribeiro;patricia.ribeiro1084@gmail.com;Valinhos;2019-08-06
3938;38276534872;Válter Gonçalves;valter.goncalves2938@gmail.com;Niterói;12/06/2025
2916;129.332.134-60;José Gonçalves;N/A;São Paulo;23-05-21
4451;05407647109;Válter Peçanha;valter.pecanha3451@gmail.com;Niterói;29/03/2020
4803;793.263.345-11;João Barbosa;joao.barbosa3803@gmail.com;Campinas;2025-08-26
5478;664.786.359-10;Ana Silva;ana.silva4478@gmail.com;Campinas;11/10/2025
14813;923.182.059-14;SEBASTIÃO BARBOSA;contato5813@hotmail.com;Belo Horizonte;03-09-24
5653;80542335743;Conceição Souza;conceicao.souza4653@gmail.com;Campinas;22-10-21
3218;97795014607;João Machado;joao.machado2218@gmail.com;Rio de Janeiro;08-11-22
1653;78360914907;Maria Simões;maria.simões653@gmail.com;Belo Horizonte;20/07/2021
2196;47476484533;Ana Machado;ana.machado1196@gmail.com;VALINHOS;07/08/2021
